title,law_url,sysid,law_group,law_type
ประมวลกฎหมายที่ดิน (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=570844&ext=htm,570844,ภาษีอากร และค่าธรรมเนียม,ประมวลกฎหมาย
พระราชกำหนดบริษัทบริหารสินทรัพย์ พ.ศ. 2541 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=535144&ext=htm,535144,ภาษีอากร และค่าธรรมเนียม,พระราชกำหนด
พระราชบัญญัติบริษัทมหาชนจำกัด พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=571123&ext=htm,571123,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติโบราณสถาน โบราณวัตถุ ศิลปวัตถุและพิพิธภัณฑสภานแห่งชาติ พ.ศ. 2504 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=518382&ext=htm,518382,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติบำรุงพันธุ์สัตว์ พ.ศ. 2509,https://www.krisdika.go.th/librarian/get?sysid=303368&ext=htm,303368,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติบัตรประจำตัวประชาชน พ.ศ. 2526 ( ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=303351&ext=htm,303351,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติน้ำบาดาล พ.ศ. 2520 ( ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=608472&ext=htm,608472,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติเนติบัณฑิตยสภา พ.ศ. 2507,https://www.krisdika.go.th/librarian/get?sysid=327008&ext=htm,327008,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชกำหนดนิติบุคคลเฉพาะกิจเพื่อการแปลงสินทรัพย์เป็นหลักทรัพย์ พ.ศ. 2540 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=725653&ext=htm,725653,ภาษีอากร และค่าธรรมเนียม,พระราชกำหนด
พระราชบัญญัติธุรกิจสถาบันการเงิน พ.ศ. 2551 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=722980&ext=htm,722980,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธนาคารพัฒนาวิสาหกิจขนาดกลางและขนาดย่อมแห่งประเทศไทย พ.ศ. 2545,https://www.krisdika.go.th/librarian/get?sysid=339644&ext=htm,339644,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธนาคารอิสลามแห่งประเทศไทย พ.ศ. 2545 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=808661&ext=htm,808661,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธนาคารเพื่อการส่งออกและนำเข้าแห่งประเทศไทย พ.ศ. 2536 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=322762&ext=htm,322762,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธุรกิจนำเที่ยวและมัคคุเทศก์ พ.ศ. 2551,https://www.krisdika.go.th/librarian/get?sysid=571129&ext=htm,571129,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธนาคารออมสิน พ.ศ. 2489 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=457857&ext=htm,457857,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติธนาคารเพื่อการเกษตรและสหกรณ์การเกษตร พ.ศ. 2509 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=563871&ext=htm,563871,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติทรัพย์อิงสิทธิ พ.ศ. 2562,https://www.krisdika.go.th/librarian/get?sysid=832117&ext=htm,832117,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติทรัพยากรน้ำ พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=824173&ext=htm,824173,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติทรัสต์เพื่อธุรกรรมในตลาดทุน พ.ศ. 2550 ,https://www.krisdika.go.th/librarian/get?sysid=569768&ext=htm,569768,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติทุนรัฐวิสาหกิจ พ.ศ. 2542 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393270&ext=htm,393270,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
พระราชบัญญัติทะเบียนพาณิชย์ พ.ศ. 2499 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393541&ext=htm,393541,ภาษีอากร และค่าธรรมเนียม,พระราชบัญญัติ
